algorithm,function,dim,max_eval,run_id,best_fitness,execution_time,evaluations_used,avg_nearest_neighbor_distance,dispersion,avg_exploration_pct,avg_distance_to_best,intensification_ratio,avg_exploitation_pct,average_convergence_rate,avg_improvement,success_rate,longest_no_improvement_streak,last_improvement_fraction
AdaptiveDifferentialEvolutionHarmonySearch,F12022,10,200000,0,300.00000373907847,20.742547273635864,200000,15.022706376849944,248.5126857491437,17.79519526884171,25.30289100925179,0.7044119485064367,82.20480473115829,0.9931485475473077,108440.03857363458,0.197,1642,0.006875
AdaptiveDifferentialEvolutionHarmonySearch,F12022,10,200000,1,300.000010588442,19.91802144050598,200000,13.04255411839839,247.85516904074012,17.568139842990202,24.968740308097594,0.7054118235220598,82.4318601570098,0.993666886408302,27975.221993971754,0.01175,7597,0.949625
AdaptiveDifferentialEvolutionHarmonySearch,F12022,10,200000,2,300.00000002189677,19.802332639694214,200000,13.984371163586102,239.4309136207617,17.110427238711136,24.160904148797325,0.7141607299087614,82.88957276128886,0.993255034974072,732155.0841298695,0.012375,7575,0.946875
AdaptiveDifferentialEvolutionHarmonySearch,F12022,10,200000,3,300.0000000027439,19.89112949371338,200000,12.529392917736823,228.3236405002149,17.230155239035444,24.314387155648106,0.7132858392700913,82.76984476096456,0.993185891488739,1375052.5050422994,0.0115,7596,0.9495
AdaptiveDifferentialEvolutionHarmonySearch,F12022,10,200000,4,300.00000200847376,20.361398935317993,200000,14.13109488337682,238.337320341568,17.500200958975462,24.763963544824797,0.7056617922759655,82.49979904102454,0.9933647553717102,336568.1904282214,0.011125,7588,0.9485
AdaptiveDifferentialEvolutionHarmonySearch,F22022,10,200000,0,400.33350283729567,22.43950366973877,200000,14.466158106241963,254.7306298592063,18.736388685468548,25.687133315717983,0.6994125734283214,81.26361131453146,0.9943107349219433,6.800714435788286,0.2715,474,0.0005
AdaptiveDifferentialEvolutionHarmonySearch,F22022,10,200000,1,406.23552869753445,23.815815687179565,200000,14.514551276083205,279.3914475843741,22.318955034466235,31.205583861346568,0.6260467441569804,77.68104496553377,0.9941841515691646,17.34645603903265,0.29475,193,0.00025
AdaptiveDifferentialEvolutionHarmonySearch,F22022,10,200000,2,400.27307561383975,21.72094440460205,200000,15.554515847926854,266.7350319990653,19.154019131632698,26.515042305110168,0.6367954005749281,80.8459808683673,0.994182797216593,17.13682142883147,0.301625,31,0.0
AdaptiveDifferentialEvolutionHarmonySearch,F22022,10,200000,3,400.1127355765455,21.984372854232788,200000,15.156839266004923,270.77918624481674,20.46710689287907,28.374736209434364,0.5709286339207599,79.53289310712093,0.9943226471529347,7.456207128883058,0.225,96,0.00025
AdaptiveDifferentialEvolutionHarmonySearch,F22022,10,200000,4,400.2786115183374,22.684442043304443,200000,14.414169320655667,270.6148053335155,19.299364325801776,26.61037625419173,0.6449193850768654,80.70063567419822,0.9942175720277745,23.051702861920454,0.1695,2935,0.0
AdaptiveDifferentialEvolutionHarmonySearch,F32022,10,200000,0,600.0,28.090758562088013,200000,13.416110188237798,285.45237807521727,18.685621761766235,26.2547688544429,0.7144106986626672,81.31437823823376,0.9953828279602053,0.02716820166136929,0.01225,7658,0.95725
AdaptiveDifferentialEvolutionHarmonySearch,F32022,10,200000,1,600.0000000000003,28.106487274169922,200000,14.406078918675517,280.64312269731937,18.53413943979476,25.980366359064224,0.7151606049243845,81.46586056020524,0.9953755776700044,0.03713474127732602,0.0095,7745,0.968125
