algorithm,function,dim,max_eval,run_id,best_fitness,execution_time,evaluations_used,avg_nearest_neighbor_distance,dispersion,avg_exploration_pct,avg_distance_to_best,intensification_ratio,avg_exploitation_pct,average_convergence_rate,avg_improvement,success_rate,longest_no_improvement_streak,last_improvement_fraction
AdaptiveDifferentialEvolutionPSO,F12022,10,200000,0,300.0,11.622401475906372,200014,3.617302943898218,282.02478081851814,2.361843806270025,4.326090879057491,0.9535870243293824,97.63815619372997,0.9928934431492387,12496243.058256295,0.014724232592962317,5884,0.7342151235338158
AdaptiveDifferentialEvolutionPSO,F12022,10,200000,1,300.0,11.083442449569702,200014,3.5687615121859,237.87659656536738,2.4037663639262266,4.240107927513088,0.9543356207111665,97.59623363607378,0.99370209206226,19671.047089275467,0.013725979535812328,6054,0.755428000998253
AdaptiveDifferentialEvolutionPSO,F12022,10,200000,2,300.0,10.915253639221191,200014,3.628339830685835,250.74886238278827,2.336332482373283,4.159282671121946,0.9564566437928883,97.66366751762672,0.9930631323619251,3150255.4567500134,0.014849014225106065,6036,0.7531819316196656
AdaptiveDifferentialEvolutionPSO,F12022,10,200000,3,300.0,10.95420789718628,200014,4.4896303108633555,245.271481843352,2.9630040302126295,5.264787123681848,0.9493449781659389,97.03699596978737,0.9934878461048998,93702.88767969732,0.016221612178687297,5980,0.7461941602196157
AdaptiveDifferentialEvolutionPSO,F12022,10,200000,4,300.0,11.101584434509277,200014,3.687609700758037,254.81505397869932,2.5875530919125316,4.536344974700695,0.9490954460386775,97.41244690808747,0.9932367176707276,810341.8941168519,0.014225106064387321,6018,0.7509358622410781
AdaptiveDifferentialEvolutionPSO,F22022,10,200000,0,419.49772520702936,12.877469778060913,200014,3.2974391198420308,303.23549266711603,3.880145880674986,7.794263196619105,0.9733000623830318,96.11985411932501,0.994145279313024,2168.4396093306027,0.0034938857000249564,5152,0.6428749688045919
AdaptiveDifferentialEvolutionPSO,F22022,10,200000,1,408.9161019277813,12.95498275756836,200014,2.268603336735774,299.0193804038661,1.5982354424105623,2.2161880982855995,0.9726762320648783,98.40176455758944,0.9942037452504898,344.53501737335336,0.013725979535812328,6494,0.8103319191415024
AdaptiveDifferentialEvolutionPSO,F22022,10,200000,2,408.9161019277813,12.956093549728394,200014,2.077910361159382,276.48210124736954,1.8018354515097086,2.64585755452283,0.9694323144104804,98.1981645484903,0.9942480239972438,243.32974421794304,0.01360119790366858,6441,0.8037184926378838
AdaptiveDifferentialEvolutionPSO,F22022,10,200000,3,400.05964145383723,13.097313404083252,200014,2.9211725634917345,300.1772217362951,2.5293839140010563,3.4250714528775847,0.8058640049906426,97.47061608599894,0.9943044748622777,17.455809839417746,0.12028949338657349,57,0.00012478163214374845
AdaptiveDifferentialEvolutionPSO,F22022,10,200000,4,408.91610279339477,15.532777309417725,200014,2.200830271040511,290.54939411388983,1.5369541704498013,2.231786897873613,0.9734248284466626,98.4630458295502,0.9941602004048574,791.6971837161766,0.008485150985774894,5143,0.6417519341152982
AdaptiveDifferentialEvolutionPSO,F32022,10,200000,0,600.0,18.654141664505005,200014,2.58061946440727,274.25766871288545,1.5513508138404957,2.506410472692286,0.9705552089831566,98.4486491861595,0.9953718041577756,0.037857934985847747,0.010232093835787373,6636,0.8280509109059146
AdaptiveDifferentialEvolutionPSO,F32022,10,200000,1,600.0,19.64030885696411,200014,2.0415313420271843,283.93301926077305,1.4617403275751126,2.275021513587663,0.972426699937617,98.53825967242489,0.9954047567597559,0.02289373474860012,0.012977289742949838,6660,0.8310456700773646
AdaptiveDifferentialEvolutionPSO,F32022,10,200000,2,600.0,17.982892274856567,200014,2.1922424802552922,281.0383178652385,1.5317692639561336,2.374730597183018,0.9723019338739862,98.46823073604386,0.9953569490664058,0.04319452844223504,0.010107312203643623,6592,0.8225605190915897
AdaptiveDifferentialEvolutionPSO,F32022,10,200000,3,600.0,18.952054738998413,200014,2.6995280591553263,277.22802525216565,1.6171601119538608,2.547842761892374,0.9728009981285091,98.38283988804614,0.995366685303129,0.038058404552448875,0.010606438732218617,6618,0.8258048415273271
AdaptiveDifferentialEvolutionPSO,F32022,10,200000,4,600.0,18.687952995300293,200014,2.3826884305696896,264.4894483398966,1.6254553339582072,2.583476715108338,0.9721771678103556,98.3745446660418,0.9954710559508557,0.014102859304081002,0.012353381582231095,6622,0.8263039680559021
AdaptiveDifferentialEvolutionPSO,F42022,10,200000,0,824.0,24.76534867286682,200014,12.354733155102654,248.93720040784896,9.401821250201206,19.354566733271316,0.7467248908296943,90.59817874979879,0.994777828779513,14.273252803145226,0.0032443224357374596,4341,0.0014973795857249812
AdaptiveDifferentialEvolutionPSO,F42022,10,200000,1,818.0120630793307,24.61650061607361,200014,16.374612214151885,240.6896492530809,12.902998786266625,26.70844408682022,0.6234560199625702,87.09700121373338,0.9947452434085897,12.06270873354931,0.0049912652857499375,2430,0.08871974045420514
AdaptiveDifferentialEvolutionPSO,F42022,10,200000,2,836.7658745659828,24.98281216621399,200014,12.686401199926376,264.61605132270944,9.684815861427529,20.088351969213733,0.7276356830941983,90.31518413857248,0.9947995392023962,8.654385357555137,0.004492138757174944,2527,0.0007486897928624906
AdaptiveDifferentialEvolutionPSO,F42022,10,200000,3,820.0,25.285804986953735,200014,9.906488598724165,234.0241615488807,8.075338492517284,22.92099067031896,0.808109794135995,91.92466150748271,0.9947456578749742,48.08999027239675,0.0012478163214374844,7060,0.880958322934864
AdaptiveDifferentialEvolutionPSO,F42022,10,200000,4,824.0,24.992704153060913,200014,11.042833392575346,258.74213334448297,8.462131790568263,17.65898316632966,0.7510917030567685,91.53786820943174,0.9947691488110636,5.852699017538445,0.008485150985774894,3602,0.44946343898178187
AdaptiveDifferentialEvolutionPSO,F52022,10,200000,0,900.0,15.95527720451355,200014,2.6826400393141894,261.20075324464324,1.9311568516785755,3.0566904585818584,0.9666874610106051,98.06884314832142,0.9950047165269795,0.489117585100517,0.01522335912153731,6324,0.7891190416770651
AdaptiveDifferentialEvolutionPSO,F52022,10,200000,1,900.0,16.152482748031616,200014,2.8048240524759502,243.90341966161586,1.880787711728621,3.170039830227092,0.9641921397379912,98.11921228827138,0.9950939939711144,0.2692024350168546,0.013476416271524832,6270,0.7823808335413027
AdaptiveDifferentialEvolutionPSO,F52022,10,200000,2,900.0,15.908067226409912,200014,2.7535785371386883,245.6804452698799,1.9429804782391311,3.445005023405547,0.9671865252651279,98.05701952176086,0.9951374925849198,0.22507337813433648,0.011355128525081108,6324,0.7891190416770651
AdaptiveDifferentialEvolutionPSO,F52022,10,200000,3,900.0,15.158604621887207,200014,2.7435415217247603,246.93066316602867,1.805614267100642,2.8769366800121032,0.9676855895196507,98.19438573289936,0.9949900694561341,0.6518840897544834,0.012852508110806089,6385,0.7967307212378338
AdaptiveDifferentialEvolutionPSO,F52022,10,200000,4,900.0,15.630643844604492,200014,2.6040222735489835,258.9567786889557,1.9055157761174353,3.298076906280075,0.9644416718652526,98.09448422388256,0.9950831325494326,0.32052108813856783,0.012353381582231095,6060,0.7561766907911156
AdaptiveDifferentialEvolutionPSO,F62022,10,200000,0,5663.102095045444,17.49453568458557,200014,3.3552036509000844,302.71351358230544,5.052954995129447,8.721184617997942,0.5507174048658765,94.94704500487055,0.9924756417768464,96421434.39406885,0.055652607936111806,248,0.0017469428500124782
AdaptiveDifferentialEvolutionPSO,F62022,10,200000,1,5123.710652678776,18.642159461975098,200014,5.053121262480103,316.38464658200184,5.742092892063964,9.754115309510748,0.5134123518402994,94.25790710793603,0.9925345622853183,57469558.139214635,0.05802345894684303,189,0.0017469428500124782
AdaptiveDifferentialEvolutionPSO,F62022,10,200000,2,11913.801577660213,19.186267375946045,200014,6.804229284612138,266.4672450776737,7.207692577842073,14.201556356319044,0.7839051777916407,92.79230742215793,0.9925101684134221,130164260.58092356,0.031195408035937112,185,0.0038682305964562015
AdaptiveDifferentialEvolutionPSO,F62022,10,200000,3,5377.713788970622,18.483936071395874,200014,7.0692653585378755,310.87343278587457,9.560460856852417,17.784699772024208,0.3091703056768559,90.43953914314758,0.9925543344544653,47164039.879214436,0.0602695283254305,328,0.001996506114299975
AdaptiveDifferentialEvolutionPSO,F62022,10,200000,4,3126.835834566716,17.625560760498047,200014,10.265215634191213,302.989078055711,12.807830097042046,23.85966186545078,0.3505926388022458,87.19216990295796,0.9925212030780427,73499044.19739416,0.050536561018218115,306,0.0007486897928624906
AdaptiveDifferentialEvolutionPSO,F72022,10,200000,0,2119.501690026634,121.39934396743774,200014,6.799899470101925,280.87804607496435,7.587337166737562,16.716862625283323,0.8167186525265128,92.41266283326243,0.9942320210926856,260.1258220212598,0.014474669328674819,2080,0.0002495632642874969
AdaptiveDifferentialEvolutionPSO,F72022,10,200000,1,2000.995001330364,118.47883152961731,200014,7.638073744615078,305.9390691528227,10.318079196577441,22.90882712905505,0.6711166562694947,89.68192080342256,0.994148770012078,396.18535028953045,0.01859246318941852,1860,0.2320938357873721
AdaptiveDifferentialEvolutionPSO,F72022,10,200000,2,2119.8282926289658,114.95894193649292,200014,7.686355153115126,278.5451367867443,13.15418990258205,27.38273481739577,0.6838427947598253,86.84581009741795,0.9940582512406075,3826.909294900035,0.00399301222859995,4053,0.0002495632642874969
AdaptiveDifferentialEvolutionPSO,F72022,10,200000,3,2021.4949207017312,116.26704096794128,200014,8.53207001388806,243.21666443876643,12.786569767890377,27.128230394023564,0.49107922645040547,87.21343023210963,0.9941532220222719,369.80932721025897,0.01921637135013726,1169,0.0006239081607187422
AdaptiveDifferentialEvolutionPSO,F72022,10,200000,4,2021.4949594910724,123.993896484375,200014,10.89844043192654,303.4461865292689,17.035180929763012,35.55141169907642,0.3946350592638802,82.96481907023698,0.9942746900362953,235.0905593081787,0.011355128525081108,897,0.0009982530571499876
AdaptiveDifferentialEvolutionPSO,F82022,10,200000,0,2222.5368597869333,160.58890342712402,200014,9.100785447951841,256.5728827279282,13.176387707735643,27.273590119584814,0.56756082345602,86.82361229226436,0.9903684169045208,3.8359253136401176e+16,0.0034938857000249564,3576,0.4462191165460444
AdaptiveDifferentialEvolutionPSO,F82022,10,200000,1,2222.0181822367267,155.75079107284546,200014,6.131011345977663,272.5421500558272,5.804654406261354,11.006507248223125,0.8743605739238927,94.19534559373865,0.9899753927691215,7.603645490628653e+17,0.004242575492887447,1975,0.056401297728974294
AdaptiveDifferentialEvolutionPSO,F82022,10,200000,2,2221.8880436946047,156.7471854686737,200014,5.116122144431109,303.58424795603185,11.256607744867065,20.91373110792574,0.3963817841547099,88.74339225513293,0.9908897554251649,336729138795191.2,0.005864736710756177,3213,0.08460194659346144
AdaptiveDifferentialEvolutionPSO,F82022,10,200000,3,2200.667379572099,157.12469959259033,200014,5.302141400458675,290.2912993117674,4.570236283089286,9.797564345961089,0.9035558328134747,95.42976371691071,0.9901173027462349,1.0784821806518688e+17,0.009483404042924881,2965,0.04317444472173696
