algorithm,function,dim,max_eval,run_id,best_fitness,execution_time,evaluations_used,avg_nearest_neighbor_distance,dispersion,avg_exploration_pct,avg_distance_to_best,intensification_ratio,avg_exploitation_pct,average_convergence_rate,avg_improvement,success_rate,longest_no_improvement_streak,last_improvement_fraction
AdaptiveDifferentialEvolutionOptimizer,F12022,10,200000,0,300.00000000000006,15.924957513809204,200000,8.170311412192259,197.64892217890954,10.906949507565539,22.317455880282413,0.8351037549407114,89.09305049243446,0.9934644695718334,113717.92820970966,0.027177269919703522,1256,0.1551575046324892
AdaptiveDifferentialEvolutionOptimizer,F12022,10,200000,1,300.00000003915113,15.88573956489563,200000,9.534081349014283,201.1204317552642,12.77387900317278,26.447284771638234,0.6294466403162056,87.22612099682722,0.9938987744752985,2308.788596988707,0.03891290920321186,374,0.0008647313156269302
AdaptiveDifferentialEvolutionOptimizer,F12022,10,200000,2,300.00000002273947,15.023618221282959,200000,9.947421449051305,199.15242433574033,22.741424371761703,47.02542319719851,0.22665513833992096,77.2585756282383,0.9933843797875765,159101.08277057778,0.03730697961704756,203,0.012476837554045708
AdaptiveDifferentialEvolutionOptimizer,F12022,10,200000,3,300.0,15.150794267654419,200000,8.43681130624996,203.09431177443656,8.694807131132395,17.451534266137827,0.8575839920948617,91.3051928688676,0.993443361005282,116981.30303620164,0.03137739345274861,1975,0.24397776405188387
AdaptiveDifferentialEvolutionOptimizer,F12022,10,200000,4,300.00007935189313,15.369746208190918,200000,9.844508101453352,197.2749530191442,24.40090830048636,47.037031012186446,0.42502470355731226,75.59909169951364,0.9938056739137736,4526.17011960615,0.04237183446571958,255,0.005806053119209388
AdaptiveDifferentialEvolutionOptimizer,F22022,10,200000,0,408.9161019277813,17.68259334564209,200000,4.672940555213633,213.99686421771128,4.9882916251129465,8.388009036303579,0.9266304347826086,95.01170837488705,0.994322231222793,79.21031692351481,0.036071649166151944,648,0.08004941321803583
AdaptiveDifferentialEvolutionOptimizer,F22022,10,200000,1,407.3816280775721,18.38609552383423,200000,5.904086303676313,221.44875655930198,20.947397690620907,74.31551786278942,0.17230731225296442,79.0526023093791,0.9943103657271051,119.60186386803782,0.02631253860407659,211,0.0006176652254478073
AdaptiveDifferentialEvolutionOptimizer,F22022,10,200000,2,407.30268985820345,18.957123279571533,200000,6.300910111213376,210.42202523288893,27.78527209707721,71.45444015539553,0.20108695652173914,72.21472790292279,0.9943545523974727,119.31707015532508,0.018406423718344656,439,0.03619518221124151
AdaptiveDifferentialEvolutionOptimizer,F22022,10,200000,3,407.0908276234094,18.58662223815918,200000,6.095942969307748,207.87632595704588,24.54617710763299,57.41611042212646,0.3525197628458498,75.45382289236701,0.9941787552784339,244.6886868783175,0.03755404570722668,155,0.0011117974058060531
AdaptiveDifferentialEvolutionOptimizer,F22022,10,200000,4,407.2692027467312,17.595892667770386,200000,5.145090514911099,227.4562937527358,6.59942711287131,11.260016993589499,0.9039031620553359,93.40057288712869,0.9943764727472618,44.26387320089065,0.04150710315009265,115,0.0007411982705373688
AdaptiveDifferentialEvolutionOptimizer,F32022,10,200000,0,600.0,23.08037304878235,200000,4.029209894532802,202.9467861504909,3.3418308973520903,5.597529267633965,0.9625741106719368,96.6581691026479,0.9954606305584177,0.01892271146374567,0.01432983323038913,7086,0.8753551575046324
AdaptiveDifferentialEvolutionOptimizer,F32022,10,200000,1,600.0,23.273417949676514,200000,4.205208569727606,207.01363256341938,3.384588659790392,5.661445335967318,0.963191699604743,96.6154113402096,0.9954476803305499,0.01951044845765955,0.015441630636195183,6877,0.8495367510809142
AdaptiveDifferentialEvolutionOptimizer,F32022,10,200000,2,600.0,22.87706232070923,200000,3.8531783576027068,209.93997404908663,3.2207260631521595,5.623644726002926,0.9622035573122529,96.77927393684784,0.9954495189998708,0.02332633100193283,0.01272390364422483,7063,0.8725138974675726
AdaptiveDifferentialEvolutionOptimizer,F32022,10,200000,3,600.0,22.68949866294861,200000,3.8671797695422407,198.48944286954875,3.373185736929323,5.728245243384721,0.964056324110672,96.62681426307067,0.995431747523742,0.028042212409840745,0.012229771463866584,7048,0.8706609017912291
AdaptiveDifferentialEvolutionOptimizer,F32022,10,200000,4,600.0,22.611997842788696,200000,4.253035924183766,210.59160403940743,3.2922505614087982,5.602930563913119,0.9619565217391305,96.70774943859121,0.9954372471090043,0.02140931094593527,0.01531809759110562,7089,0.8757257566399012
AdaptiveDifferentialEvolutionOptimizer,F42022,10,200000,0,817.8224494032469,29.00310468673706,200000,12.03116479414448,206.415373907687,51.43800967650143,125.80717853687523,0.08349802371541502,48.56199032349857,0.9948292569725117,13.328408325682306,0.0034589252625077207,1947,0.0030883261272390363
AdaptiveDifferentialEvolutionOptimizer,F42022,10,200000,1,821.0378750342813,29.02653169631958,200000,10.953229202027922,199.42546056611434,47.76289881959414,114.91923584934172,0.07435770750988142,52.23710118040586,0.9948704442775138,6.673106788098084,0.004941321803582459,634,0.06275478690549723
AdaptiveDifferentialEvolutionOptimizer,F42022,10,200000,2,809.1803400442254,29.393487453460693,200000,11.301219424912208,203.34635628868475,52.95236824483886,130.71553544974702,0.08522727272727272,47.04763175516114,0.9948229760625625,10.615261333165375,0.004570722668313774,1083,0.021000617665225447
AdaptiveDifferentialEvolutionOptimizer,F42022,10,200000,3,809.090337996659,29.984004020690918,200000,11.19737907009813,205.31411641523593,50.8900506932267,118.89291620633136,0.08411561264822134,49.1099493067733,0.9948008872340827,18.08089158094584,0.003211859172328598,2754,0.34021000617665226
AdaptiveDifferentialEvolutionOptimizer,F42022,10,200000,4,814.054685656311,29.033690452575684,200000,12.247656171279617,199.3416077490826,50.74682842701656,116.2351682873065,0.08226284584980237,49.25317157298344,0.9947669105186548,14.757718954203645,0.005188387893761581,1197,0.14786905497220507
AdaptiveDifferentialEvolutionOptimizer,F52022,10,200000,0,900.0000021809433,23.188424825668335,200000,5.967942265378935,219.99684767532798,5.303766231701698,10.281738429720896,0.9270009881422925,94.6962337682983,0.9951022893903613,0.07319441646676324,0.06831377393452749,156,0.0023471278567016676
AdaptiveDifferentialEvolutionOptimizer,F52022,10,200000,1,900.0000007144466,22.540973663330078,200000,5.557896178022624,209.20829475077355,4.433972825412745,8.69586648668461,0.9399703557312253,95.56602717458725,0.9950402134374187,0.11215481736426657,0.07387276096355776,321,0.03965410747374923
AdaptiveDifferentialEvolutionOptimizer,F52022,10,200000,2,900.0000001237559,21.48611831665039,200000,5.343471537608659,204.01456495149478,4.244059065615638,7.995509712132085,0.9378705533596838,95.75594093438436,0.9951256037504117,0.04924106489144987,0.08400247066090179,169,0.0011117974058060531
AdaptiveDifferentialEvolutionOptimizer,F52022,10,200000,3,900.0000000038688,19.915884256362915,200000,6.152961845441832,209.39646795921075,5.345772270293719,10.849266338772194,0.9208250988142292,94.65422772970628,0.9950296958194317,0.13046423610778796,0.06917850525015441,136,0.015565163681284744
AdaptiveDifferentialEvolutionOptimizer,F52022,10,200000,4,900.000000036846,20.73642897605896,200000,5.825161737435714,205.4145643547173,4.760581459389528,8.98268235201713,0.9357707509881423,95.23941854061047,0.995131913239493,0.08885114196100238,0.044224830142063,187,0.021865348980852378
AdaptiveDifferentialEvolutionOptimizer,F62022,10,200000,0,6381.64325026508,22.022932529449463,200000,9.918268239430517,209.2632069854843,58.75039143873944,150.52691294274237,0.14908596837944665,41.24960856126056,0.9927618900715847,118158499.94669327,0.008029647930821495,1383,0.004076590487955528
AdaptiveDifferentialEvolutionOptimizer,F62022,10,200000,1,7232.842137495782,22.381109476089478,200000,10.650342224839912,216.3428771089153,33.26585691133437,98.70003226570564,0.15612648221343872,66.73414308866563,0.9929226979615237,32856676.649897896,0.007782581840642372,995,0.07041383570105003
AdaptiveDifferentialEvolutionOptimizer,F62022,10,200000,2,8439.880315357348,22.624861001968384,200000,10.209153296775714,204.98592055645423,43.352130732363044,103.30546466343647,0.15896739130434784,56.647869267636956,0.9926739689634356,242007601.67992297,0.008029647930821495,987,0.012106238418777024
AdaptiveDifferentialEvolutionOptimizer,F62022,10,200000,3,12323.02355774029,22.221596717834473,200000,10.495135924293994,204.13306959631603,49.20881662504091,115.6493031587197,0.15019762845849802,50.79118337495909,0.9926361014374111,261240895.0176002,0.010129709697344039,675,0.006176652254478073
AdaptiveDifferentialEvolutionOptimizer,F62022,10,200000,4,4917.79815350668,21.64154863357544,200000,10.71348872496756,207.69045677980716,44.7791070853759,88.64540369810719,0.1674901185770751,55.2208929146241,0.9926185776067389,433555562.35953903,0.007041383570105003,929,0.11476219888820259
AdaptiveDifferentialEvolutionOptimizer,F72022,10,200000,0,2000.6835870734685,120.93963551521301,200000,10.624912417936676,213.89667325409724,44.894115388998756,109.6417628654001,0.04273715415019763,55.105884611001244,0.9942084046064456,517.0882537786077,0.013959234095120445,487,0.025571340333539222
AdaptiveDifferentialEvolutionOptimizer,F72022,10,200000,1,2000.0411081662744,120.27830672264099,200000,12.345381564067047,207.69570054271895,69.58923800216219,178.05856937746123,0.040513833992094864,30.41076199783781,0.994312849568768,224.91187584933505,0.013712168004941322,423,0.0002470660901791229
AdaptiveDifferentialEvolutionOptimizer,F72022,10,200000,2,2003.4109395410928,123.66671562194824,200000,11.975651458900483,202.89729824903023,66.26453476842066,148.4668754732187,0.11845355731225296,33.73546523157934,0.9945896934826021,22.41003977168975,0.01445336627547869,315,0.003829524397776405
AdaptiveDifferentialEvolutionOptimizer,F72022,10,200000,3,2000.458173861837,133.38082838058472,200000,10.203653439994394,206.5696703162078,74.60005154250423,183.9611824203924,0.10017292490118578,25.399948457495768,0.9941249373629442,1029.4030640330138,0.013835701050030883,551,0.0355775169857937
AdaptiveDifferentialEvolutionOptimizer,F72022,10,200000,4,2003.5041292670162,125.1544451713562,200000,11.639266678481054,213.20796663649136,63.76606219665785,160.1596409115067,0.045454545454545456,36.23393780334215,0.9943429560973557,227.19052280765885,0.010623841877702286,1111,0.026559604694255712
AdaptiveDifferentialEvolutionOptimizer,F82022,10,200000,0,2203.2062038548293,161.8751974105835,200000,12.05041571844922,203.54823887843122,52.21778534035153,115.43604385781414,0.08115118577075099,47.78221465964847,0.9899970708948282,8.591455339440608e+17,0.007041383570105003,1187,0.023100679431747994
