algorithm,function,dim,max_eval,mean,std,min,max,avg_nearest_neighbor_distance_mean,dispersion_mean,avg_exploration_pct_mean,avg_distance_to_best_mean,intensification_ratio_mean,avg_exploitation_pct_mean,average_convergence_rate_mean,avg_improvement_mean,success_rate_mean,longest_no_improvement_streak_mean,last_improvement_fraction_mean
AdaptiveDifferentialEvolutionWithGradientBoost,F32022,10,200000,600.0000000000779,1.9239964886000988e-11,600.0000000000497,600.0000000001023,10.941669176561204,308.09781707545943,4.651509992433323,3.5447994549626722,0.9336758303942878,95.34849000756667,0.9075925867821031,0.03796472282156871,0.18954029151069524,26.2,0.008912891124211567
AdaptiveDifferentialEvolutionWithGradientBoost,F42022,10,200000,862.3577987487133,13.943173235852164,848.903921952503,883.7499276853919,64.89690861787808,281.8581981328275,53.67859045833264,119.04429798525287,0.003655352480417754,46.32140954166735,0.8963837274216452,54.68649289417452,0.019371727748691097,167.8,0.24973821989528794
AdaptiveDifferentialEvolutionWithGradientBoost,F52022,10,200000,900.1817296112191,0.40635975837739424,900.0000000012051,900.9086480456608,13.88611327366876,292.58525538387414,7.920714636555874,9.267751472789284,0.8914054276653042,92.07928536344413,0.9018191621422309,0.6444012925235706,0.15969315811792442,24.6,0.013093127756936144
AdaptiveDifferentialEvolutionWithGradientBoost,F62022,10,200000,1907.303299166741,90.04508453603485,1811.7645519023579,2023.413382481144,22.587806771143544,323.0330882847585,45.00840935968107,29.27274176264757,0.2746736292428199,54.99159064031893,0.855903311063083,391811382.40395004,0.112565445026178,37.2,0.019895287958115182
AdaptiveDifferentialEvolutionWithGradientBoost,F72022,10,200000,2021.0835183054053,12.375558189382554,2001.0093877852642,2034.1992442526712,29.709655739901688,316.06805455453105,34.281059262951544,61.84767985649372,0.3785887184508268,65.71894073704846,0.8860932921256337,1414.5320866175894,0.07484997197654232,103.0,0.14078575041351687
AdaptiveDifferentialEvolutionWithGradientBoost,F82022,10,200000,1375478287424508.5,1905890629363426.0,5140.71804669916,3851080533256996.5,55.03380851303007,309.88116504043137,97.87294098450786,277.8608360306903,0.0026123330553770863,2.1270590154921423,0.8830807225342637,2.697375411663616e+19,0.006811779417625152,317.6,0.7025971884404502
AdaptiveDifferentialEvolutionWithGradientBoost,F92022,10,200000,2659.0943531786784,7.051361422829626e-06,2659.094346214729,2659.0943607110607,12.288856591710505,339.91711695052544,23.00246521065908,7.846047237667075,0.6417754569190601,76.99753478934092,0.8887419738058858,164.9060266604991,0.1780104712041885,22.2,0.016230366492146597
AdaptiveDifferentialEvolutionWithLocalSearch,F102022,10,200000,2636.5016402773304,1.1278812939944558,2635.412057270916,2638.212742556765,16.96778607413533,291.0879456822667,72.65477470056751,117.52908490323948,0.02005420054200542,27.345225299432485,0.8864962646819563,42.48371221935446,0.26141304347826083,10.4,0.003260869565217391
AdaptiveDifferentialEvolutionWithLocalSearch,F112022,10,200000,2619.023324926515,3.0705859387751735,2614.554488493169,2622.746381192926,20.096162645272578,285.23733310182536,59.54209934962461,88.77637115369413,0.010298102981029811,40.457900650375386,0.8817220943807202,643.0518909097386,0.2625,6.2,0.006521739130434782
AdaptiveDifferentialEvolutionWithLocalSearch,F12022,10,200000,457.60765983324455,43.72932537487776,395.886660033141,514.7468306695524,18.4004169182354,269.27059769629386,58.15979787616824,97.93404539669311,0.05149051490514904,41.84020212383176,0.8639843607840373,6280196.767731701,0.23478260869565215,31.4,0.0038043478260869567
AdaptiveDifferentialEvolutionWithLocalSearch,F122022,10,200000,2867.2758951083315,0.5633416760620366,2866.4099426758758,2867.8395376361696,20.969308802063658,295.98173856112766,50.79544578048794,70.53582460990208,0.1084010840108401,49.20455421951206,0.884855254888343,79.1464874469009,0.27445652173913043,3.2,0.005978260869565218
AdaptiveDifferentialEvolutionWithLocalSearch,F22022,10,200000,424.12700610015116,4.6683491961604515,417.8148777532993,428.81560181397947,22.39617901676261,283.45630337605616,55.13974269899283,96.66011318679614,0.023848238482384827,44.86025730100717,0.8812908739520738,400.53460212234523,0.26684782608695656,3.0,0.0048913043478260865
AdaptiveDifferentialEvolutionWithLocalSearch,F32022,10,200000,600.0101808384532,0.001649528794470394,600.0088922629919,600.0128003213538,24.247394202946747,304.5719887565191,45.526353960334944,78.10573908507381,0.017344173441734417,54.47364603966505,0.9056473403443333,0.01735945318716605,0.2532608695652174,17.6,0.008152173913043478
AdaptiveDifferentialEvolutionWithLocalSearch,F42022,10,200000,884.8214511483632,11.518474013972096,874.3982347647157,902.6127084116988,13.379607462716615,270.7627236048459,76.56060173096712,152.94569252227262,0.08184281842818428,23.439398269032885,0.8933232941005109,3.8946832769983457,0.18532608695652175,81.6,0.043478260869565216
AdaptiveDifferentialEvolutionWithLocalSearch,F52022,10,200000,901.0390058065386,0.25512156596121843,900.7532300031385,901.4423612194405,16.210211836468915,270.97307049893533,70.65327458526606,132.48227928142114,0.058536585365853655,29.346725414733935,0.8983053865203775,0.3467814416923155,0.2576086956521739,3.0,0.005434782608695652
AdaptiveDifferentialEvolutionWithLocalSearch,F62022,10,200000,52292.38389360553,16354.353019475278,32060.350828976436,77659.06177560636,33.93721116270928,279.06022187111415,98.95705062077812,191.90764357515144,0.018970189701897018,1.0429493792218865,0.8507767226691133,1108844653.097182,0.04456521739130435,92.4,0.07228260869565217
AdaptiveDifferentialEvolutionWithLocalSearch,F72022,10,200000,2070.079817017283,15.426945924971035,2051.1390352338494,2090.530286193485,15.340818686149555,279.9775900812599,91.51377777502236,182.8837988319597,0.028726287262872623,8.486222224977633,0.8825471058389344,1864.565312705569,0.044021739130434785,95.6,0.10923913043478259
AdaptiveDifferentialEvolutionWithLocalSearch,F82022,10,200000,2237.5346920663833,6.078430760274706,2232.254706191163,2244.793969342342,29.43914080879681,269.83130007396227,95.74896808926498,181.4583829041364,0.04119241192411924,4.251031910735028,0.8141375823281907,2.0332256723776914e+18,0.04021739130434783,140.0,0.15869565217391304
AdaptiveDifferentialEvolutionWithLocalSearch,F92022,10,200000,2647.5180189188154,30.770471287906627,2607.278235551948,2670.34920365775,15.516307158387647,302.79400708602566,67.6987111181672,106.44725957722633,0.04065040650406504,32.301288881832804,0.8848761251514954,114.42657851205585,0.2657608695652174,3.0,0.003260869565217391
AdaptiveDifferentialEvolutionWithMemeticSearch,F102022,10,200000,2700.462130814185,93.99178127041817,2627.138931850903,2828.7864772019493,2.653504061792728,293.4506217275839,3.18359414757976,1.6370071992588098,0.9276041666666666,96.81640585242023,0.9625064931579079,18.195142147981066,0.19617723718505647,396.2,0.26950477845351867
AdaptiveDifferentialEvolutionWithMemeticSearch,F112022,10,200000,2912.041927580826,452.0671378714221,2600.00084542596,3686.840762567742,2.2823960073354193,292.44933518630194,4.02425687243165,1.7270677328889001,0.9027777777777777,95.97574312756835,0.9604558094724341,193.88192151422646,0.2370112945264987,526.6,0.19808861859252822
AdaptiveDifferentialEvolutionWithMemeticSearch,F12022,10,200000,300.000000000004,8.088960311600719e-13,300.0000000000027,300.00000000000455,3.0088083280492866,283.42937584924164,6.087573947122946,1.9115941009053692,0.8717013888888889,93.91242605287705,0.9574625198173194,34029.67341750001,0.16715899218071242,387.8,0.27923544743701123
AdaptiveDifferentialEvolutionWithMemeticSearch,F122022,10,200000,2945.047056962968,48.03915273221062,2879.0706604983866,3001.224167329109,2.7664448010889315,294.83376878793536,3.4420529921258933,1.5216503187372827,0.8911458333333334,96.5579470078741,0.9618543200531512,57.111885853858624,0.13483927019982622,517.4,0.44952215464813206
AdaptiveDifferentialEvolutionWithMemeticSearch,F22022,10,200000,407.1480230892891,3.953544486920926,400.07570770942937,408.9161019375892,2.591900049609179,293.1074147580222,8.80873019812159,1.5863538249214066,0.7517361111111112,91.1912698018784,0.9602348976056838,101.40681224129568,0.5652476107732406,228.0,0.0
AdaptiveDifferentialEvolutionWithMemeticSearch,F32022,10,200000,600.0000003977545,1.0169285709850057e-07,600.0000003150521,600.0000005622147,2.759140863202422,296.4848573033121,4.879187170910285,1.589919268735996,0.8932291666666666,95.12081282908972,0.9685136924330283,0.009091415536571213,0.3066898349261512,395.2,0.11885317115551694
AdaptiveDifferentialEvolutionWithMemeticSearch,F42022,10,200000,941.0000000000127,29.263885592991844,912.0000000000116,985.0000000000019,2.3999495599047314,300.28246208983995,1.2855958329771562,1.6090851248343774,0.9921875,98.71440416702285,0.9644967216385423,9.721458274054049,0.02519548218940052,492.4,0.2896611642050391
AdaptiveDifferentialEvolutionWithMemeticSearch,F52022,10,200000,902.8248130908078,1.6704067248886005,901.0877117691713,904.8262946658461,2.7740900051790947,300.10220156991426,1.960143386378483,1.7966387703663051,0.959201388888889,98.03985661362152,0.9663699579115612,0.07489365108032957,0.36646394439617724,436.8,0.0
AdaptiveDifferentialEvolutionWithMemeticSearch,F62022,10,200000,39367.43106741541,14585.073762722135,20805.004085855675,56503.54665551326,2.285899733756151,297.75203117362344,7.05143806742974,29.389030551705154,0.6920138888888889,92.94856193257026,0.9496416767117924,632945289.4867848,0.023457862728062558,665.0,0.5157254561251086
AdaptiveDifferentialEvolutionWithMemeticSearch,F72022,10,200000,2409.9378461001133,299.73385410383435,2122.2260757991926,2866.2683668480936,2.7116681322003746,294.4590753618998,1.7407823429581128,2.37356174547835,0.9921875,98.25921765704189,0.96053912337103,774.881897345,0.04847958297132928,413.0,0.3197219808861859
AdaptiveDifferentialEvolutionWithMemeticSearch,F82022,10,200000,2738.4087769759926,134.65826152086802,2537.816865392713,2837.3289724690812,2.4094728559146428,292.35778484973184,3.760434702521593,2.0382196676550577,0.7217013888888889,96.2395652974784,0.9334192881637551,1.4038459325238648e+17,0.1890529973935708,352.2,0.305994787141616
AdaptiveDifferentialEvolutionWithMemeticSearch,F92022,10,200000,2587.284630054984,160.5949384977107,2300.003672442938,2659.136407717947,2.5961235959241735,289.0447547711878,10.565753241628808,1.6081360031635188,0.6442708333333333,89.43424675837119,0.961566153000921,21.94185815150569,0.5916594265855778,162.2,0.05942658557775847
